filename,width,height,class,xmin,ymin,xmax,ymax
5378.png,200,200,rect,167,113,135,195
5379.png,200,200,rect,16,131,132,75
5380.png,200,200,rect,114,40,70,169
5381.png,200,200,rect,68,49,100,69
5382.png,200,200,rect,107,175,178,124
5383.png,200,200,rect,38,22,89,108
5384.png,200,200,rect,57,42,102,117
5385.png,200,200,rect,18,97,142,71
5386.png,200,200,rect,19,43,117,30
5387.png,200,200,rect,76,82,128,153
5388.png,200,200,rect,29,87,166,38
5389.png,200,200,rect,112,53,128,164
5390.png,200,200,rect,67,86,155,126
5391.png,200,200,rect,138,4,25,192
5392.png,200,200,rect,63,133,180,93
5393.png,200,200,rect,131,106,170,189
5394.png,200,200,rect,45,163,179,71
5395.png,200,200,rect,63,48,73,111
5396.png,200,200,rect,85,173,186,154
5397.png,200,200,rect,26,83,151,54
5398.png,200,200,rect,0,161,197,78
5399.png,200,200,rect,36,76,129,63
5400.png,200,200,rect,73,66,96,151
5401.png,200,200,rect,104,144,179,119
5402.png,200,200,rect,81,126,141,128
5403.png,200,200,rect,119,7,75,187
5404.png,200,200,rect,80,18,20,148
5405.png,200,200,rect,115,14,68,120
5406.png,200,200,rect,78,65,104,95
5407.png,200,200,rect,101,136,188,155
5408.png,200,200,rect,97,138,178,111
5409.png,200,200,rect,93,42,84,101
5410.png,200,200,rect,123,139,184,171
5411.png,200,200,rect,135,58,89,137
5412.png,200,200,rect,68,136,188,120
5413.png,200,200,rect,162,140,181,195
5414.png,200,200,rect,102,73,141,170
5415.png,200,200,rect,31,9,56,56
5416.png,200,200,rect,154,127,128,183
5417.png,200,200,rect,126,74,127,143
5418.png,200,200,rect,109,89,120,166
5419.png,200,200,rect,57,72,128,114
5420.png,200,200,rect,64,152,173,131
5421.png,200,200,rect,173,83,158,179
5422.png,200,200,rect,94,80,126,140
5423.png,200,200,rect,30,158,183,94
5424.png,200,200,rect,67,22,31,106
5425.png,200,200,rect,103,54,85,109
5426.png,200,200,rect,63,11,68,113
5427.png,200,200,rect,137,56,120,187
5428.png,200,200,rect,70,34,89,136
5429.png,200,200,rect,49,21,47,126
5430.png,200,200,rect,76,196,199,97
5431.png,200,200,rect,143,55,86,197
5432.png,200,200,rect,150,43,105,186
5433.png,200,200,rect,3,121,146,51
5434.png,200,200,rect,135,53,110,199
5435.png,200,200,rect,164,17,81,181
5436.png,200,200,rect,41,22,50,52
5437.png,200,200,rect,133,99,128,181
5438.png,200,200,rect,128,104,119,129
5439.png,200,200,rect,13,48,66,66
5440.png,200,200,rect,110,95,158,177
5441.png,200,200,rect,124,156,188,179
5442.png,200,200,rect,181,123,171,192
5443.png,200,200,rect,59,69,85,124
5444.png,200,200,rect,7,94,98,53
5445.png,200,200,rect,52,76,138,131
5446.png,200,200,rect,23,140,186,35
5447.png,200,200,rect,120,122,161,174
5448.png,200,200,rect,24,58,127,60
5449.png,200,200,rect,1,96,142,2
5450.png,200,200,rect,84,16,76,143
5451.png,200,200,rect,107,158,184,156
5452.png,200,200,rect,3,122,197,55
5453.png,200,200,rect,60,136,141,74
5454.png,200,200,rect,77,26,74,121
5455.png,200,200,rect,136,124,129,155
5456.png,200,200,rect,159,48,71,163
5457.png,200,200,rect,109,97,173,140
5458.png,200,200,rect,107,35,55,178
5459.png,200,200,rect,105,139,186,117
5460.png,200,200,rect,129,1,76,158
5461.png,200,200,rect,82,0,13,139
5462.png,200,200,rect,149,166,199,184
5463.png,200,200,rect,158,95,113,164
5464.png,200,200,rect,37,17,67,67
5465.png,200,200,rect,141,149,188,193
5466.png,200,200,rect,79,53,81,82
5467.png,200,200,rect,41,74,113,67
5468.png,200,200,rect,28,73,132,91
5469.png,200,200,rect,31,193,195,79
5470.png,200,200,rect,157,72,123,159
5471.png,200,200,rect,87,93,134,109
5472.png,200,200,rect,111,23,94,175
5473.png,200,200,rect,65,52,83,105
5474.png,200,200,rect,141,68,143,183
5475.png,200,200,rect,2,15,75,10
5476.png,200,200,rect,194,95,150,197
5477.png,200,200,rect,35,53,72,52
5478.png,200,200,rect,32,54,82,57
5479.png,200,200,rect,115,104,166,124
5480.png,200,200,rect,107,96,105,118
5481.png,200,200,rect,66,50,128,111
5482.png,200,200,rect,76,154,156,78
5483.png,200,200,rect,54,37,108,125
5484.png,200,200,rect,181,147,184,197
5485.png,200,200,rect,148,49,53,193
5486.png,200,200,rect,25,106,182,76
5487.png,200,200,rect,72,87,148,81
5488.png,200,200,rect,134,116,126,192
5489.png,200,200,rect,131,114,163,157
5490.png,200,200,rect,13,9,21,17
5491.png,200,200,rect,148,134,199,151
5492.png,200,200,rect,2,157,163,51
5493.png,200,200,rect,94,27,58,129
5494.png,200,200,rect,75,51,117,141
5495.png,200,200,rect,147,121,123,197
5496.png,200,200,rect,50,29,65,110
5497.png,200,200,rect,78,72,142,119
5498.png,200,200,rect,131,56,70,196
5499.png,200,200,rect,80,20,69,116
5500.png,200,200,rect,62,49,126,81
5501.png,200,200,rect,102,125,127,177
5502.png,200,200,rect,155,76,78,195
5503.png,200,200,rect,89,110,164,166
5504.png,200,200,rect,41,15,21,89
5505.png,200,200,rect,39,43,94,86
5506.png,200,200,rect,157,37,57,172
5507.png,200,200,rect,14,160,176,70
5508.png,200,200,rect,74,42,120,106
5509.png,200,200,rect,40,98,121,83
5510.png,200,200,rect,157,140,156,166
5511.png,200,200,rect,134,11,45,146
5512.png,200,200,rect,37,30,67,104
5513.png,200,200,rect,118,71,97,196
5514.png,200,200,rect,89,0,37,129
5515.png,200,200,rect,87,122,125,139
5516.png,200,200,rect,103,129,179,172
5517.png,200,200,rect,111,3,74,124
5518.png,200,200,rect,50,31,66,52
5519.png,200,200,rect,124,26,33,156
5520.png,200,200,rect,8,54,122,40
5521.png,200,200,rect,123,50,102,132
5522.png,200,200,rect,60,10,28,135
5523.png,200,200,rect,18,127,130,71
5524.png,200,200,rect,95,84,109,99
5525.png,200,200,rect,82,32,68,129
5526.png,200,200,rect,120,90,148,177
5527.png,200,200,rect,0,164,175,62
5528.png,200,200,rect,120,84,89,126
5529.png,200,200,rect,104,102,155,124
5530.png,200,200,rect,102,118,195,128
5531.png,200,200,rect,153,16,47,190
5532.png,200,200,rect,124,119,183,177
5533.png,200,200,rect,52,56,120,117
5534.png,200,200,rect,40,105,176,86
5535.png,200,200,rect,26,15,51,56
5536.png,200,200,rect,139,54,64,153
5537.png,200,200,rect,96,56,108,126
5538.png,200,200,rect,20,67,82,97
5539.png,200,200,rect,85,186,194,148
5540.png,200,200,rect,138,168,189,169
5541.png,200,200,rect,158,92,159,187
5542.png,200,200,rect,138,100,155,185
5543.png,200,200,rect,101,0,10,153
5544.png,200,200,rect,12,87,126,90
5545.png,200,200,rect,129,65,130,165
5546.png,200,200,rect,56,6,71,101
5547.png,200,200,rect,65,81,156,138
5548.png,200,200,rect,122,91,125,189
5549.png,200,200,rect,52,127,174,105
5550.png,200,200,rect,108,74,126,122
5551.png,200,200,rect,144,17,65,162
5552.png,200,200,rect,13,127,185,58
5553.png,200,200,rect,17,50,94,85
5554.png,200,200,rect,136,33,85,196
5555.png,200,200,rect,1,150,186,34
5556.png,200,200,rect,128,109,178,136
5557.png,200,200,rect,100,120,189,157
5558.png,200,200,rect,37,41,105,94
5559.png,200,200,rect,81,89,92,86
5560.png,200,200,rect,109,131,152,156
5561.png,200,200,rect,88,21,91,101
5562.png,200,200,rect,28,16,67,87
5563.png,200,200,rect,16,90,138,53
5564.png,200,200,rect,21,31,95,62
5565.png,200,200,rect,78,115,169,99
5566.png,200,200,rect,7,77,129,72
5567.png,200,200,rect,25,9,53,36
5568.png,200,200,rect,42,58,74,98
5569.png,200,200,rect,139,144,193,196
5570.png,200,200,rect,161,37,98,197
5571.png,200,200,rect,155,4,24,196
5572.png,200,200,rect,47,146,188,118
5573.png,200,200,rect,97,95,111,159
5574.png,200,200,rect,105,65,131,120
5575.png,200,200,rect,22,92,107,44
5576.png,200,200,rect,113,131,136,190
5577.png,200,200,rect,0,155,178,45
5578.png,200,200,rect,61,143,183,134
5579.png,200,200,rect,161,57,117,167
5580.png,200,200,rect,168,73,92,184
5581.png,200,200,rect,1,1,75,25
5582.png,200,200,rect,87,100,112,108
5583.png,200,200,rect,29,9,50,104
5584.png,200,200,rect,118,107,145,190
5585.png,200,200,rect,69,61,115,131
5586.png,200,200,rect,17,25,77,94
5587.png,200,200,rect,140,114,157,181
5588.png,200,200,rect,52,52,116,111
5589.png,200,200,rect,67,37,65,139
5590.png,200,200,rect,5,155,168,56
5591.png,200,200,rect,60,37,95,113
5592.png,200,200,rect,128,62,107,191
5593.png,200,200,rect,57,28,64,91
5594.png,200,200,rect,1,68,106,54
5595.png,200,200,rect,33,55,128,44
5596.png,200,200,rect,144,32,101,187
5597.png,200,200,rect,63,119,168,127
5598.png,200,200,rect,85,89,158,138
5599.png,200,200,rect,92,144,181,160
5600.png,200,200,rect,131,67,91,151
5601.png,200,200,rect,49,16,49,87
5602.png,200,200,rect,54,55,87,62
5603.png,200,200,rect,137,26,49,184
5604.png,200,200,rect,146,44,114,187
5605.png,200,200,rect,61,30,37,86
5606.png,200,200,rect,62,162,166,88
5607.png,200,200,rect,111,54,92,145
5608.png,200,200,rect,124,105,148,132
5609.png,200,200,rect,100,17,68,108
5610.png,200,200,rect,16,128,141,70
5611.png,200,200,rect,22,77,121,93
5612.png,200,200,rect,43,3,22,71
5613.png,200,200,rect,71,87,97,135
5614.png,200,200,rect,22,55,111,95
5615.png,200,200,rect,69,10,50,76
5616.png,200,200,rect,42,83,140,120
5617.png,200,200,rect,63,48,106,111
5618.png,200,200,rect,123,16,67,199
5619.png,200,200,rect,46,67,114,67
5620.png,200,200,rect,97,171,191,123
5621.png,200,200,rect,168,14,33,178
5622.png,200,200,rect,11,46,80,84
5623.png,200,200,rect,157,58,127,177
5624.png,200,200,rect,9,76,122,16
5625.png,200,200,rect,146,13,78,170
5626.png,200,200,rect,18,52,70,32
5627.png,200,200,rect,3,154,199,79
5628.png,200,200,rect,112,15,16,159
5629.png,200,200,rect,48,118,167,115
5630.png,200,200,rect,168,71,146,178
5631.png,200,200,rect,78,44,90,96
5632.png,200,200,rect,58,34,76,131
5633.png,200,200,rect,48,89,125,123
5634.png,200,200,rect,6,81,96,49
5635.png,200,200,rect,81,35,105,90
5636.png,200,200,rect,120,113,181,122
5637.png,200,200,rect,127,8,60,178
5638.png,200,200,rect,56,134,193,114
5639.png,200,200,rect,71,79,108,92
5640.png,200,200,rect,69,100,169,121
5641.png,200,200,rect,98,48,105,117
5642.png,200,200,rect,150,76,133,185
5643.png,200,200,rect,22,90,114,97
5644.png,200,200,rect,97,114,145,127
5645.png,200,200,rect,14,61,120,91
5646.png,200,200,rect,10,48,107,20
5647.png,200,200,rect,14,132,172,64
5648.png,200,200,rect,165,121,175,177
5649.png,200,200,rect,71,116,154,86
5650.png,200,200,rect,86,115,165,108
5651.png,200,200,rect,93,10,67,143
5652.png,200,200,rect,94,96,164,167
5653.png,200,200,rect,159,99,158,192
5654.png,200,200,rect,101,169,178,165
5655.png,200,200,rect,132,50,67,182
5656.png,200,200,rect,85,83,121,115
5657.png,200,200,rect,10,119,191,27
5658.png,200,200,rect,81,8,14,125
5659.png,200,200,rect,36,125,129,79
5660.png,200,200,rect,19,139,186,29
5661.png,200,200,rect,147,55,122,190
5662.png,200,200,rect,80,140,148,107
5663.png,200,200,rect,20,40,61,24
5664.png,200,200,rect,76,26,83,105
5665.png,200,200,rect,71,4,52,116
5666.png,200,200,rect,141,8,40,168
5667.png,200,200,rect,134,16,17,198
5668.png,200,200,rect,93,125,199,118
5669.png,200,200,rect,120,39,54,176
5670.png,200,200,rect,116,65,126,174
5671.png,200,200,rect,115,63,138,173
5672.png,200,200,rect,112,71,115,167
5673.png,200,200,rect,64,121,184,143
5674.png,200,200,rect,99,67,76,169
5675.png,200,200,rect,109,68,129,120
5676.png,200,200,rect,16,52,129,72
5677.png,200,200,rect,49,12,84,127
5678.png,200,200,rect,14,65,133,70
5679.png,200,200,rect,135,80,93,163
5680.png,200,200,rect,25,152,171,96
5681.png,200,200,rect,116,126,180,131
5682.png,200,200,rect,69,153,192,125
5683.png,200,200,rect,154,148,176,160
5684.png,200,200,rect,52,62,66,66
5685.png,200,200,rect,53,98,104,69
5686.png,200,200,rect,16,105,181,64
5687.png,200,200,rect,125,112,145,140
5688.png,200,200,rect,133,106,179,177
5689.png,200,200,rect,144,24,37,152
5690.png,200,200,rect,7,48,77,85
5691.png,200,200,rect,75,177,195,135
5692.png,200,200,rect,127,6,51,145
5693.png,200,200,rect,23,24,55,99
5694.png,200,200,rect,18,45,84,20
5695.png,200,200,rect,3,73,104,68
5696.png,200,200,rect,60,140,177,72
5697.png,200,200,rect,75,134,185,105
5698.png,200,200,rect,82,108,177,153
5699.png,200,200,rect,101,10,54,180
5700.png,200,200,rect,135,81,154,179
5701.png,200,200,rect,85,12,15,132
5702.png,200,200,rect,39,18,76,108
5703.png,200,200,rect,99,34,50,150
5704.png,200,200,rect,30,92,101,83
5705.png,200,200,rect,175,134,168,180
5706.png,200,200,rect,19,6,67,27
5707.png,200,200,rect,37,157,166,49
5708.png,200,200,rect,55,38,47,123
5709.png,200,200,rect,19,148,150,22
5710.png,200,200,rect,121,82,148,135
5711.png,200,200,rect,137,67,80,174
5712.png,200,200,rect,146,6,76,178
5713.png,200,200,rect,75,27,80,127
5714.png,200,200,rect,128,36,97,168
5715.png,200,200,rect,17,103,107,93
5716.png,200,200,rect,2,15,83,65
5717.png,200,200,rect,130,40,106,171
5718.png,200,200,rect,190,54,127,196
5719.png,200,200,rect,161,78,122,168
5720.png,200,200,rect,9,56,75,41
5721.png,200,200,rect,17,20,71,79
5722.png,200,200,rect,164,56,115,189
5723.png,200,200,rect,145,11,75,197
5724.png,200,200,rect,39,112,121,118
5725.png,200,200,rect,189,9,46,193
5726.png,200,200,rect,18,165,195,29
5727.png,200,200,rect,48,154,172,100
5728.png,200,200,rect,43,87,157,75
5729.png,200,200,rect,148,99,142,154
5730.png,200,200,rect,167,185,199,186
5731.png,200,200,rect,26,3,60,52
5732.png,200,200,rect,170,97,99,180
5733.png,200,200,rect,78,15,94,110
5734.png,200,200,rect,154,41,84,164
5735.png,200,200,rect,152,70,127,196
5736.png,200,200,rect,115,141,197,185
5737.png,200,200,rect,88,44,70,144
5738.png,200,200,rect,38,48,57,96
5739.png,200,200,rect,44,42,43,77
5740.png,200,200,rect,144,29,36,178
5741.png,200,200,rect,66,59,71,113
5742.png,200,200,rect,37,13,73,90
5743.png,200,200,rect,71,143,159,144
5744.png,200,200,rect,107,6,41,186
5745.png,200,200,rect,41,164,173,96
5746.png,200,200,rect,54,60,132,80
5747.png,200,200,rect,72,23,48,119
5748.png,200,200,rect,116,75,154,190
5749.png,200,200,rect,131,57,117,166
5750.png,200,200,rect,130,67,78,168
5751.png,200,200,rect,117,46,81,176
5752.png,200,200,rect,31,152,190,43
5753.png,200,200,rect,48,85,104,77
5754.png,200,200,rect,135,4,5,190
5755.png,200,200,rect,54,22,81,105
5756.png,200,200,rect,91,50,83,99
5757.png,200,200,rect,140,34,101,162
5758.png,200,200,rect,46,64,86,122
5759.png,200,200,rect,89,113,144,109
5760.png,200,200,rect,179,102,176,189
5761.png,200,200,rect,157,3,75,173
5762.png,200,200,rect,71,150,193,103
5763.png,200,200,rect,44,188,197,120
5764.png,200,200,rect,51,10,77,128
5765.png,200,200,rect,106,138,180,121
5766.png,200,200,rect,95,22,54,109
5767.png,200,200,rect,13,73,138,77
5768.png,200,200,rect,112,151,176,182
5769.png,200,200,rect,93,132,153,96
5770.png,200,200,rect,146,107,136,169
5771.png,200,200,rect,153,13,70,195
5772.png,200,200,rect,45,25,55,112
5773.png,200,200,rect,41,157,171,72
5774.png,200,200,rect,113,54,130,154
5775.png,200,200,rect,19,12,66,56
5776.png,200,200,rect,58,16,84,123
5777.png,200,200,rect,105,113,143,148
5778.png,200,200,rect,108,127,166,167
5779.png,200,200,rect,56,59,118,125
5780.png,200,200,rect,41,98,165,110
5781.png,200,200,rect,176,12,89,186
5782.png,200,200,rect,13,4,61,52
5783.png,200,200,rect,46,144,152,70
5784.png,200,200,rect,11,60,63,75
5785.png,200,200,rect,42,143,195,85
5786.png,200,200,rect,141,75,89,149
5787.png,200,200,rect,101,117,128,159
5788.png,200,200,rect,23,85,152,59
5789.png,200,200,rect,172,47,54,198
5790.png,200,200,rect,53,88,118,54
5791.png,200,200,rect,152,94,107,165
5792.png,200,200,rect,151,106,121,163
5793.png,200,200,rect,6,125,182,53
5794.png,200,200,rect,80,175,195,159
5795.png,200,200,rect,31,88,142,98
5796.png,200,200,rect,21,119,185,89
5797.png,200,200,rect,48,56,80,113
5798.png,200,200,rect,113,106,114,114
5799.png,200,200,rect,15,184,186,82
5800.png,200,200,rect,68,28,75,113
5801.png,200,200,rect,39,120,179,100
5802.png,200,200,rect,123,11,65,128
5803.png,200,200,rect,104,90,169,107
5804.png,200,200,rect,23,42,101,59
5805.png,200,200,rect,70,69,133,127
5806.png,200,200,rect,43,95,128,89
5807.png,200,200,rect,108,66,130,174
5808.png,200,200,rect,17,96,153,90
5809.png,200,200,rect,142,67,94,178
5810.png,200,200,rect,86,74,105,119
5811.png,200,200,rect,52,71,99,81
5812.png,200,200,rect,8,9,20,76
5813.png,200,200,rect,31,151,181,106
5814.png,200,200,rect,21,131,134,46
5815.png,200,200,rect,57,73,109,87
5816.png,200,200,rect,30,49,65,77
5817.png,200,200,rect,141,58,95,160
5818.png,200,200,rect,98,118,173,129
5819.png,200,200,rect,2,96,165,21
5820.png,200,200,rect,42,97,165,90
5821.png,200,200,rect,32,121,172,70
5822.png,200,200,rect,41,9,86,86
5823.png,200,200,rect,188,27,65,190
5824.png,200,200,rect,0,4,28,10
5825.png,200,200,rect,16,69,108,46
5826.png,200,200,rect,166,12,76,193
5827.png,200,200,rect,18,102,114,34
5828.png,200,200,rect,34,67,92,39
5829.png,200,200,rect,127,56,126,134
5830.png,200,200,rect,52,95,125,64
5831.png,200,200,rect,81,47,77,113
5832.png,200,200,rect,50,109,153,125
5833.png,200,200,rect,22,80,155,39
5834.png,200,200,rect,160,52,72,163
5835.png,200,200,rect,156,102,114,187
5836.png,200,200,rect,145,146,151,165
5837.png,200,200,rect,74,110,158,79
5838.png,200,200,rect,22,42,44,89
5839.png,200,200,rect,30,38,67,100
5840.png,200,200,rect,85,1,68,138
5841.png,200,200,rect,104,50,103,131
5842.png,200,200,rect,39,37,116,66
5843.png,200,200,rect,68,57,72,142
5844.png,200,200,rect,48,29,59,89
5845.png,200,200,rect,114,79,146,192
5846.png,200,200,rect,91,105,111,142
5847.png,200,200,rect,6,125,147,8
5848.png,200,200,rect,92,130,142,135
5849.png,200,200,rect,75,34,35,104
5850.png,200,200,rect,113,27,85,189
5851.png,200,200,rect,21,152,193,24
5852.png,200,200,rect,138,138,164,165
5853.png,200,200,rect,91,31,55,170
5854.png,200,200,rect,71,107,121,76
5855.png,200,200,rect,90,114,152,155
5856.png,200,200,rect,22,104,175,68
5857.png,200,200,rect,120,66,132,197
5858.png,200,200,rect,88,177,185,121
5859.png,200,200,rect,20,138,190,77
5860.png,200,200,rect,105,162,166,184
5861.png,200,200,rect,130,99,133,154
5862.png,200,200,rect,30,153,188,34
5863.png,200,200,rect,107,130,178,150
5864.png,200,200,rect,35,2,42,67
5865.png,200,200,rect,3,142,150,64
5866.png,200,200,rect,60,92,154,121
5867.png,200,200,rect,81,105,144,132
5868.png,200,200,rect,64,30,51,117
5869.png,200,200,rect,144,52,122,160
5870.png,200,200,rect,22,40,107,53
5871.png,200,200,rect,29,102,137,85
5872.png,200,200,rect,119,29,97,147
5873.png,200,200,rect,28,86,116,65
5874.png,200,200,rect,97,74,78,115
5875.png,200,200,rect,91,25,42,164
5876.png,200,200,rect,135,5,23,176
5877.png,200,200,rect,114,132,193,186
5878.png,200,200,rect,83,75,103,89
5879.png,200,200,rect,134,86,94,164
5880.png,200,200,rect,128,78,153,143
5881.png,200,200,rect,118,121,199,172
5882.png,200,200,rect,117,46,110,123
5883.png,200,200,rect,8,100,177,75
5884.png,200,200,rect,132,38,91,181
5885.png,200,200,rect,50,130,193,97
5886.png,200,200,rect,91,3,68,128
5887.png,200,200,rect,21,78,138,48
5888.png,200,200,rect,158,126,199,197
5889.png,200,200,rect,94,88,113,118
5890.png,200,200,rect,119,3,74,184
5891.png,200,200,rect,116,7,86,130
5892.png,200,200,rect,113,97,149,121
5893.png,200,200,rect,157,177,185,195
5894.png,200,200,rect,49,8,63,99
5895.png,200,200,rect,91,52,106,121
5896.png,200,200,rect,124,76,82,156
5897.png,200,200,rect,81,57,123,138
5898.png,200,200,rect,109,81,160,183
5899.png,200,200,rect,159,135,189,192
5900.png,200,200,rect,133,155,171,191
5901.png,200,200,rect,5,25,51,55
5902.png,200,200,rect,106,153,177,109
5903.png,200,200,rect,45,56,123,65
5904.png,200,200,rect,33,61,130,82
5905.png,200,200,rect,110,29,45,115
5906.png,200,200,rect,30,70,126,51
5907.png,200,200,rect,21,84,153,91
5908.png,200,200,rect,55,24,86,84
5909.png,200,200,rect,180,20,99,181
5910.png,200,200,rect,164,136,137,177
5911.png,200,200,rect,154,36,89,197
5912.png,200,200,rect,118,151,194,154
5913.png,200,200,rect,187,106,114,191
5914.png,200,200,rect,24,77,128,88
5915.png,200,200,rect,103,13,81,155
5916.png,200,200,rect,89,122,189,114
5917.png,200,200,rect,26,38,52,53
5918.png,200,200,rect,11,19,92,83
5919.png,200,200,rect,61,66,126,126
5920.png,200,200,rect,18,138,187,85
5921.png,200,200,rect,96,2,77,153
5922.png,200,200,rect,143,187,197,190
5923.png,200,200,rect,40,108,164,88
5924.png,200,200,rect,98,161,183,171
5925.png,200,200,rect,52,90,154,97
5926.png,200,200,rect,95,53,93,144
5927.png,200,200,rect,2,135,172,67
5928.png,200,200,rect,154,56,106,178
5929.png,200,200,rect,97,28,72,116
5930.png,200,200,rect,159,18,73,161
5931.png,200,200,rect,117,64,123,187
5932.png,200,200,rect,124,178,192,194
5933.png,200,200,rect,10,71,136,50
5934.png,200,200,rect,26,84,156,66
5935.png,200,200,rect,37,67,145,85
